2MASS,more,RAJ2000,DEJ2000,YSO,Teff,log(g),SimbadName
2M05344315-0627146,*,83.67982483,-6.45405579,2,3110.0,4.35,2MASS J05344315-0627146
2M05344317-0423315,*,83.67990112,-4.39210987,0,13800.0,4.73,2MASS J05344317-0423315
2M05344328-0617036,*,83.68036652,-6.28433418,3,3970.0,4.79,2MASS J05344328-0617036
2M05344340-0530070,*,83.68086243,-5.50195217,3,4220.0,4.41,2MASS J05344340-0530070
2M05344351-0451364,*,83.68132782,-4.86011314,2,3670.0,4.12,2MASS J05344351-0451364
2M05344359-0100125,*,83.68164825,-1.00347805,0,6540.0,4.39,2MASS J05344359-0100125
2M05344360-0518276,*,83.68167114,-5.3076911,0,6630.0,5.18,2MASS J05344360-0518276
2M05344361+0148563,*,83.68170929,1.81565797,0,4390.0,5.01,2MASS J05344361+0148563
2M05344374-0559283,*,83.68228149,-5.99120712,0,6810.0,5.86,2MASS J05344374-0559283
2M05344424-0426384,*,83.68434143,-4.44400978,0,6300.0,5.27,2MASS J05344424-0426384
2M05344429-0427201,*,83.68454742,-4.45560789,0,5440.0,5.07,2MASS J05344429-0427201
2M05344436-0426151,*,83.68483734,-4.43754911,0,5360.0,3.99,2MASS J05344436-0426151
2M05344437-0532187,*,83.68491364,-5.53854418,0,4140.0,4.91,2MASS J05344437-0532187
2M05344441-0526061,*,83.68505096,-5.43504095,3,2870.0,4.22,2MASS J05344441-0526061
2M05344454-0442146,*,83.68560028,-4.70405722,3,4600.0,4.59,2MASS J05344454-0442146
2M05344466+0953580,*,83.68609619,9.8994484,0,4270.0,2.93,2MASS J05344466+0953580
2M05344474-0533421,*,83.68643951,-5.56171608,2,3090.0,4.22,2MASS J05344474-0533421
2M05344478+0913483,*,83.68659973,9.23008919,0,5330.0,3.95,2MASS J05344478+0913483
2M05344494+1200030,*,83.68727875,12.00084782,0,5340.0,3.74,2MASS J05344494+1200030
2M05344497-0506495,*,83.68740845,-5.11375999,2,4390.0,4.56,2MASS J05344497-0506495
2M05344500-0455593,*,83.68753052,-4.93314123,2,4320.0,4.62,2MASS J05344500-0455593
2M05344506+0045094,*,83.68776703,0.75261199,0,4920.0,3.75,2MASS J05344506+0045094
2M05344514-0621072,*,83.68812561,-6.35201883,3,3910.0,4.61,2MASS J05344514-0621072
2M05344518-0510476,*,83.68829346,-5.17990398,2,3720.0,4.17,2MASS J05344518-0510476
2M05344518-0525040,*,83.6882782,-5.41780376,3,4420.0,4.17,2MASS J05344518-0525040
2M05344524-0447581,*,83.68851471,-4.79947376,0,6020.0,4.97,2MASS J05344524-0447581
2M05344545-0502078,*,83.68939972,-5.03552103,3,3960.0,4.65,2MASS J05344545-0502078
2M05344554-0436077,*,83.68978882,-4.60214281,3,4610.0,4.48,2MASS J05344554-0436077
2M05344556-0529209,*,83.68985748,-5.48915386,3,3610.0,3.81,2MASS J05344556-0529209
2M05344571-0621401,*,83.69049835,-6.36115503,3,4130.0,4.51,2MASS J05344571-0621401
2M05344576-0543439,*,83.69069672,-5.72886276,2,3100.0,4.88,2MASS J05344576-0543439
2M05344584-0058295,*,83.69103241,-0.97488499,0,6640.0,5.11,2MASS J05344584-0058295
2M05344587-0541097,*,83.69114685,-5.68602896,2,3770.0,4.28,2MASS J05344587-0541097
2M05344589+1008014,*,83.69123077,10.13374329,0,5530.0,4.0,2MASS J05344589+1008014
2M05344590-0524558,*,83.69128418,-5.41550684,3,4290.0,4.37,2MASS J05344590-0524558
2M05344602+0030071,*,83.69178009,0.50199503,0,5440.0,5.28,2MASS J05344602+0030071
2M05344609+0937149,*,83.69205475,9.62082291,0,4020.0,5.31,2MASS J05344609+0937149
2M05344612-0605320,*,83.69217682,-6.09223795,3,3960.0,4.57,2MASS J05344612-0605320
2M05344624-0430093,*,83.69268799,-4.5025959,0,5990.0,5.17,2MASS J05344624-0430093
2M05344629-0539077,*,83.69287872,-5.65214586,2,4350.0,4.42,2MASS J05344629-0539077
2M05344634+1006358,*,83.69311523,10.10995674,0,5430.0,4.12,2MASS J05344634+1006358
2M05344639-0524318,*,83.69329834,-5.40884781,3,4190.0,4.39,2MASS J05344639-0524318
2M05344641-0454020,*,83.69339752,-4.90057087,3,4100.0,4.13,2MASS J05344641-0454020
2M05344642-0102340,*,83.69343567,-1.04279101,3,5490.0,4.49,2MASS J05344642-0102340
2M05344656-0523256,*,83.69403839,-5.39044619,2,3770.0,4.22,2MASS J05344656-0523256
2M05344659-0429004,*,83.69412231,-4.48345709,3,4940.0,4.86,2MASS J05344659-0429004
2M05344662-0510405,*,83.69428253,-5.17792082,0,6530.0,5.41,2MASS J05344662-0510405
2M05344674-0457440,*,83.69476318,-4.96224022,3,3970.0,4.62,2MASS J05344674-0457440
2M05344677-0526048,*,83.69490051,-5.43468714,2,4010.0,4.12,2MASS J05344677-0526048
2M05344679-0521291,*,83.69496918,-5.35809612,2,3990.0,4.2,2MASS J05344679-0521291
2M05344692-0535078,*,83.69550323,-5.58552313,3,4060.0,3.98,2MASS J05344692-0535078
2M05344693-0459127,*,83.6955719,-4.98687601,3,4360.0,4.65,2MASS J05344693-0459127
2M05344708+1018137,*,83.69616699,10.30383205,3,3940.0,4.74,2MASS J05344708+1018137
2M05344716+0948131,*,83.69651794,9.8036623,0,6600.0,5.07,2MASS J05344716+0948131
2M05344725+1002429,*,83.69688416,10.04527378,3,4400.0,4.64,2MASS J05344725+1002429
2M05344744-0220273,*,83.69767761,-2.34094,0,4870.0,4.0,2MASS J05344744-0220273
2M05344751-0546300,*,83.69799805,-5.77502585,3,3980.0,4.68,2MASS J05344751-0546300
2M05344753-0557569,*,83.69805908,-5.96580601,2,4410.0,4.72,2MASS J05344753-0557569
2M05344758+0857358,*,83.69824982,8.95996189,0,3940.0,5.62,2MASS J05344758+0857358
2M05344763-0450013,*,83.6984787,-4.83370876,2,4230.0,4.45,2MASS J05344763-0450013
2M05344763-0543506,*,83.69848633,-5.73074007,3,4680.0,4.54,2MASS J05344763-0543506
2M05344765-0619401,*,83.69857788,-6.32780981,2,3820.0,4.02,2MASS J05344765-0619401
2M05344784-0451551,*,83.69936371,-4.86532307,0,5780.0,4.42,2MASS J05344784-0451551
2M05344786-0842452,*,83.69942474,-8.71257114,0,6880.0,3.88,2MASS J05344786-0842452
2M05344789-0530465,*,83.69956207,-5.51293707,2,3780.0,4.16,2MASS J05344789-0530465
2M05344791-0535438,*,83.69963837,-5.59550905,3,3220.0,3.15,2MASS J05344791-0535438
2M05344794-0504550,*,83.69978333,-5.0819478,2,4060.0,4.57,2MASS J05344794-0504550
2M05344804-0414553,*,83.70019531,-4.24870682,3,3800.0,4.3,2MASS J05344804-0414553
2M05344820+1021513,*,83.70085907,10.36425686,0,5460.0,4.07,2MASS J05344820+1021513
2M05344821+0124313,*,83.70090485,1.40870202,0,5880.0,4.57,2MASS J05344821+0124313
2M05344821+0949408,*,83.70091248,9.82801819,0,6500.0,4.25,2MASS J05344821+0949408
2M05344823-0447401,*,83.70097351,-4.79447794,3,4010.0,4.23,2MASS J05344823-0447401
2M05344827-0014231,*,83.70114136,-0.23975399,0,5510.0,4.14,2MASS J05344827-0014231
2M05344828-0532351,*,83.70118713,-5.54309177,3,3080.0,4.02,2MASS J05344828-0532351
2M05344830-0537228,*,83.70128632,-5.62300587,3,4290.0,4.38,2MASS J05344830-0537228
2M05344830-0551593,*,83.70128632,-5.86647797,3,5180.0,4.1,2MASS J05344830-0551593
2M05344833-0630268,*,83.70140839,-6.50747108,2,3990.0,4.62,2MASS J05344833-0630268
2M05344844+1215029,*,83.70186615,12.25082397,0,4910.0,3.57,2MASS J05344844+1215029
2M05344845+0957156,*,83.70191193,9.95435143,3,4250.0,4.78,2MASS J05344845+0957156
2M05344846-0541582,*,83.70195007,-5.69950104,3,4430.0,4.48,2MASS J05344846-0541582
2M05344847-0542281,*,83.70199585,-5.70781183,2,4050.0,4.29,2MASS J05344847-0542281
2M05344854-0449568,*,83.70226288,-4.83244515,2,3890.0,4.5,2MASS J05344854-0449568
2M05344863-0447499,*,83.70262909,-4.79722023,2,3270.0,4.47,2MASS J05344863-0447499
2M05344869-0102275,*,83.70288086,-1.04098499,0,6440.0,4.1,2MASS J05344869-0102275
2M05344874-0611427,*,83.70309448,-6.19519806,3,3580.0,4.25,2MASS J05344874-0611427
2M05344877-0519073,*,83.70321655,-5.31871223,3,3780.0,4.4,2MASS J05344877-0519073
2M05344878-0517464,*,83.70327759,-5.29623413,3,3410.0,3.78,2MASS J05344878-0517464
2M05344882-0523179,*,83.70345306,-5.38831997,0,3940.0,3.87,2MASS J05344882-0523179
2M05344887+0928400,*,83.70366669,9.47777939,3,4630.0,4.54,2MASS J05344887+0928400
2M05344890-0037167,*,83.70378876,-0.621315,2,4720.0,4.66,2MASS J05344890-0037167
2M05344896-0528168,*,83.70400238,-5.47135878,2,3870.0,4.29,2MASS J05344896-0528168
2M05344897-0607449,*,83.70405579,-6.12916183,3,3950.0,4.43,2MASS J05344897-0607449
2M05344901+0958021,*,83.70423889,9.96725082,3,3900.0,4.56,2MASS J05344901+0958021
2M05344907-0526266,*,83.70449066,-5.44072819,2,3120.0,4.25,2MASS J05344907-0526266
2M05344909-0546050,*,83.70457458,-5.76805592,2,3740.0,4.21,2MASS J05344909-0546050
2M05344911-0600228,*,83.70465088,-6.00635815,0,14200.0,4.49,2MASS J05344911-0600228
2M05344925+0946248,*,83.70523834,9.77357578,0,5120.0,3.89,2MASS J05344925+0946248
2M05344929-0518555,*,83.70539856,-5.31541681,3,3960.0,4.56,2MASS J05344929-0518555
2M05344941-0441329,*,83.70587921,-4.69249201,3,5880.0,4.8,2MASS J05344941-0441329
2M05344956-0529033,*,83.70653534,-5.48427486,2,3800.0,4.04,2MASS J05344956-0529033
2M05344973-0106272,*,83.70722961,-1.10757005,0,6910.0,4.9,2MASS J05344973-0106272
2M05344978-0611382,*,83.70744324,-6.19395924,0,7030.0,5.78,2MASS J05344978-0611382
2M05344987+0126244,*,83.70780945,1.44012904,0,5540.0,4.41,2MASS J05344987+0126244
2M05344992+0941018,*,83.70802307,9.68384457,3,4370.0,4.75,2MASS J05344992+0941018
2M05344996-0628120,*,83.70817566,-6.47001696,2,4240.0,4.63,2MASS J05344996-0628120
2M05345004+0025381,*,83.70854187,0.42725801,0,7360.0,5.68,2MASS J05345004+0025381
2M05345009-0517121,*,83.70872498,-5.28671885,2,2940.0,4.17,2MASS J05345009-0517121
2M05345029-0626484,*,83.70957184,-6.44678116,3,3940.0,4.65,2MASS J05345029-0626484
2M05345036+0132406,*,83.70983124,1.54463792,0,5630.0,4.6,2MASS J05345036+0132406
2M05345044-0520203,*,83.71017456,-5.33898592,2,4400.0,4.61,2MASS J05345044-0520203
2M05345045+0951476,*,83.71021271,9.86322308,3,4200.0,4.66,2MASS J05345045+0951476
2M05345049-0511105,*,83.71041107,-5.18626594,3,4160.0,4.62,2MASS J05345049-0511105
2M05345050-0523353,*,83.71043396,-5.3931551,2,4100.0,4.74,2MASS J05345050-0523353
2M05345053-0131298,*,83.71056366,-1.52496696,3,5030.0,4.56,2MASS J05345053-0131298
2M05345071-0524014,*,83.71129608,-5.40039396,0,4630.0,4.41,2MASS J05345071-0524014
2M05345072+1008052,*,83.71136475,10.13477898,0,5160.0,3.87,2MASS J05345072+1008052
2M05345072-0458368,*,83.71134186,-4.9768939,2,4110.0,4.82,2MASS J05345072-0458368
2M05345073-0527010,*,83.71138763,-5.45029688,2,4230.0,4.38,2MASS J05345073-0527010
2M05345085-0529250,*,83.71191406,-5.49030495,3,3190.0,4.64,2MASS J05345085-0529250
2M05345086+1010499,*,83.71194458,10.18054581,0,4040.0,4.96,2MASS J05345086+1010499
2M05345086-0539292,*,83.71193695,-5.6581192,2,3480.0,3.59,2MASS J05345086-0539292
2M05345090+1156274,*,83.71211243,11.94096279,0,5320.0,3.88,2MASS J05345090+1156274
2M05345096-0542213,*,83.71234894,-5.70593309,3,4570.0,4.51,2MASS J05345096-0542213
2M05345099-0517565,*,83.71246338,-5.29903603,3,3040.0,4.63,2MASS J05345099-0517565
2M05345106-0443414,*,83.71276093,-4.72817421,0,4460.0,4.16,2MASS J05345106-0443414
2M05345120-0516549,*,83.71337128,-5.28192186,2,3810.0,3.8,2MASS J05345120-0516549
2M05345124-0546564,*,83.71353149,-5.78234577,0,5070.0,3.86,2MASS J05345124-0546564
2M05345128-0447570,*,83.71369171,-4.79918814,3,4390.0,4.29,2MASS J05345128-0447570
2M05345139-0437522,*,83.71414948,-4.63117218,3,5660.0,4.5,2MASS J05345139-0437522
2M05345140-0500113,*,83.71420288,-5.00315523,3,3410.0,3.71,2MASS J05345140-0500113
2M05345143-0513295,*,83.71430969,-5.22486591,3,3350.0,3.65,2MASS J05345143-0513295
2M05345152-0603443,*,83.71469116,-6.06232405,0,5820.0,4.34,2MASS J05345152-0603443
2M05345154+1111208,*,83.71475983,11.18911839,0,5480.0,3.95,2MASS J05345154+1111208
2M05345156-0525129,*,83.71485138,-5.42027712,2,4280.0,4.41,2MASS J05345156-0525129
2M05345175-0033042,*,83.71565247,-0.55117697,3,4560.0,4.77,2MASS J05345175-0033042
2M05345175-0539241,*,83.71564484,-5.65669918,2,3790.0,4.22,2MASS J05345175-0539241
2M05345201-0524187,*,83.71674347,-5.40522098,3,3750.0,4.22,2MASS J05345201-0524187
2M05345203-0455012,*,83.7168045,-4.917027,2,3820.0,4.21,2MASS J05345203-0455012
2M05345203-0524429,*,83.7168045,-5.41193199,2,3880.0,4.48,2MASS J05345203-0524429
2M05345205-0603206,*,83.71689606,-6.05574608,3,4070.0,4.42,2MASS J05345205-0603206
2M05345212-0540570,*,83.71720123,-5.6825099,2,2730.0,4.23,2MASS J05345212-0540570
2M05345216-0522319,*,83.71734619,-5.37554121,2,3990.0,4.34,2MASS J05345216-0522319
2M05345220-0440117,*,83.71752167,-4.66993523,2,5290.0,5.11,2MASS J05345220-0440117
2M05345222-0428161,*,83.71759796,-4.47115421,3,4020.0,4.53,2MASS J05345222-0428161
2M05345226-0512032,*,83.71775055,-5.20089006,3,3900.0,4.53,2MASS J05345226-0512032
2M05345233-0530080,*,83.71807861,-5.50222588,3,3150.0,4.61,2MASS J05345233-0530080
2M05345240-0611570,*,83.71834564,-6.19918013,3,3980.0,4.52,2MASS J05345240-0611570
2M05345249-0449404,*,83.71871185,-4.82790995,3,3770.0,4.11,2MASS J05345249-0449404
2M05345259-0515366,*,83.71914673,-5.26017618,3,4270.0,4.18,2MASS J05345259-0515366
2M05345259-0524037,*,83.7191391,-5.40105104,3,4040.0,4.47,2MASS J05345259-0524037
2M05345265-0529452,*,83.71940613,-5.49590397,2,3720.0,3.81,2MASS J05345265-0529452
2M05345272+1017230,*,83.71970367,10.28972626,0,5800.0,4.49,2MASS J05345272+1017230
2M05345275-0527545,*,83.71983337,-5.46515989,2,4280.0,4.44,2MASS J05345275-0527545
2M05345276-0500509,*,83.71984863,-5.01414299,3,3220.0,4.78,2MASS J05345276-0500509
2M05345278+1002122,*,83.71993256,10.03673077,0,5270.0,3.94,2MASS J05345278+1002122
2M05345278-0032588,*,83.71994019,-0.54968297,3,4180.0,4.81,2MASS J05345278-0032588
2M05345292-0528591,*,83.72050476,-5.48308992,2,3300.0,4.55,2MASS J05345292-0528591
2M05345293-0648335,*,83.7205658,-6.80932903,3,3760.0,4.29,2MASS J05345293-0648335
2M05345302-0448104,*,83.72092438,-4.80290079,0,4600.0,3.73,2MASS J05345302-0448104
2M05345304-0503271,*,83.72101593,-5.05753422,2,4130.0,4.67,2MASS J05345304-0503271
2M05345318+0027364,*,83.72161102,0.460132,0,5520.0,3.96,2MASS J05345318+0027364
2M05345323+0049562,*,83.72179413,0.832304,0,5550.0,4.01,2MASS J05345323+0049562
2M05345341-0220262,*,83.72255707,-2.34061289,0,6520.0,4.1,2MASS J05345341-0220262
2M05345343-0510279,*,83.72263336,-5.17441988,3,3120.0,4.47,2MASS J05345343-0510279
2M05345358-0421180,*,83.72325134,-4.35500717,3,3980.0,4.65,2MASS J05345358-0421180
2M05345359-0526371,*,83.72332001,-5.44365597,0,7180.0,5.97,2MASS J05345359-0526371
2M05345375+0926570,*,83.72399902,9.44916725,3,4200.0,4.74,2MASS J05345375+0926570
2M05345386-0456222,*,83.72445679,-4.93950415,2,4180.0,4.38,2MASS J05345386-0456222
2M05345392-0423095,*,83.72468567,-4.38597298,0,4300.0,3.07,2MASS J05345392-0423095
2M05345396-0406376,*,83.72483826,-4.11045313,0,15000.0,4.48,2MASS J05345396-0406376
2M05345404-0623507,*,83.72520447,-6.39741802,2,3980.0,4.51,2MASS J05345404-0623507
2M05345418-0528543,*,83.7257843,-5.48175621,3,4200.0,4.25,2MASS J05345418-0528543
2M05345424-0521353,*,83.72603607,-5.35983086,2,3950.0,4.62,2MASS J05345424-0521353
2M05345428-0605502,*,83.72619629,-6.09728098,0,4100.0,2.44,2MASS J05345428-0605502
2M05345431-0454129,*,83.72631836,-4.90360594,2,4020.0,4.12,2MASS J05345431-0454129
2M05345439-0517211,*,83.72666168,-5.28920603,2,2960.0,4.42,2MASS J05345439-0517211
2M05345439-0602020,*,83.72666168,-6.03390312,0,6590.0,5.1,2MASS J05345439-0602020
2M05345443-0208514,*,83.72681427,-2.14763403,0,6300.0,4.96,2MASS J05345443-0208514
2M05345449-0123452,*,83.72707367,-1.39589298,3,4030.0,4.64,2MASS J05345449-0123452
2M05345466-0540582,*,83.72776794,-5.68284702,2,3980.0,4.19,2MASS J05345466-0540582
2M05345476+0114205,*,83.7281723,1.23905098,0,6680.0,4.05,2MASS J05345476+0114205
2M05345483-0525125,*,83.72846985,-5.42015314,2,2780.0,4.18,2MASS J05345483-0525125
2M05345491-0546439,*,83.72879028,-5.77886915,2,4460.0,4.47,2MASS J05345491-0546439
2M05345494-0517017,*,83.72891998,-5.28383112,2,4260.0,4.37,2MASS J05345494-0517017
2M05345506-0525294,*,83.72942352,-5.42485809,3,3800.0,4.18,2MASS J05345506-0525294
2M05345513-0448277,*,83.72974396,-4.80770016,2,4370.0,4.45,2MASS J05345513-0448277
2M05345524+0932043,*,83.73017883,9.53453541,3,3820.0,4.8,2MASS J05345524+0932043
2M05345527-0036590,*,83.73029327,-0.616409,0,7960.0,4.57,2MASS J05345527-0036590
2M05345529-0530220,*,83.73039246,-5.50613594,0,8330.0,4.66,2MASS J05345529-0530220
2M05345531+0952250,*,83.73047638,9.87363338,0,5960.0,5.17,2MASS J05345531+0952250
2M05345541+0019299,*,83.73088074,0.32499901,0,6680.0,5.01,2MASS J05345541+0019299
2M05345555-0536061,*,83.7314682,-5.6017108,2,4180.0,4.48,2MASS J05345555-0536061
2M05345559-0555293,*,83.73165894,-5.92481089,2,3460.0,3.69,2MASS J05345559-0555293
2M05345560-0529375,*,83.73168182,-5.4937768,3,3050.0,4.4,2MASS J05345560-0529375
2M05345563-0437491,*,83.73182678,-4.63031912,3,3970.0,4.65,2MASS J05345563-0437491
2M05345563-0601036,*,83.73181152,-6.01768017,3,3820.0,4.49,2MASS J05345563-0601036
2M05345566-0456117,*,83.73193359,-4.93659401,2,3970.0,4.65,2MASS J05345566-0456117
2M05345583-0519454,*,83.73262787,-5.32930183,2,3100.0,4.24,2MASS J05345583-0519454
2M05345584+1017380,*,83.73267365,10.29390812,0,5130.0,4.95,2MASS J05345584+1017380
2M05345586-0508211,*,83.73277283,-5.13920498,0,6420.0,4.89,2MASS J05345586-0508211
2M05345596+0931223,*,83.73320007,9.52286816,0,5450.0,3.85,2MASS J05345596+0931223
2M05345597-0523130,*,83.73321533,-5.38695383,3,4390.0,4.05,2MASS J05345597-0523130
2M05345597-0529264,*,83.73323059,-5.49066877,3,4120.0,4.23,2MASS J05345597-0529264
2M05345597-0531130,*,83.73323822,-5.52029419,3,3970.0,3.87,2MASS J05345597-0531130
2M05345602-0204243,*,83.73342133,-2.07342505,0,5300.0,3.97,2MASS J05345602-0204243
2M05345603-0438120,*,83.73348999,-4.63666916,3,3730.0,4.36,2MASS J05345603-0438120
2M05345610-0500551,*,83.73375702,-5.01532221,3,3170.0,4.88,2MASS J05345610-0500551
2M05345611+1008060,*,83.7338028,10.13502407,0,5330.0,4.03,2MASS J05345611+1008060
2M05345613-0506017,*,83.73389435,-5.10048819,0,3290.0,4.9,2MASS J05345613-0506017
2M05345621+1011179,*,83.73423767,10.18832684,0,5350.0,4.04,2MASS J05345621+1011179
2M05345622-0445574,*,83.73428345,-4.76595688,0,8270.0,4.69,2MASS J05345622-0445574
2M05345626-0604173,*,83.73444366,-6.07149887,3,4120.0,4.66,2MASS J05345626-0604173
2M05345639+0955045,*,83.73499298,9.917943,2,3360.0,4.19,2MASS J05345639+0955045
2M05345640-0538052,*,83.73500061,-5.6347909,3,3640.0,4.45,2MASS J05345640-0538052
2M05345647-0007223,*,83.73532104,-0.12286701,0,15000.0,4.53,2MASS J05345647-0007223
2M05345648-0531361,*,83.73534393,-5.52671003,3,4120.0,3.9,2MASS J05345648-0531361
2M05345650-0205333,*,83.73545074,-2.09258795,3,4210.0,4.73,2MASS J05345650-0205333
2M05345651-0527510,*,83.73547363,-5.46418524,2,4020.0,4.47,2MASS J05345651-0527510
2M05345656-0552069,*,83.73567963,-5.86860418,3,3890.0,4.37,2MASS J05345656-0552069
2M05345675-0526372,*,83.73649597,-5.44367695,3,3120.0,2.85,2MASS J05345675-0526372
2M05345681-0511330,*,83.73671722,-5.1925149,2,4630.0,4.56,2MASS J05345681-0511330
2M05345682-0446047,*,83.73674774,-4.7679882,2,4270.0,4.7,2MASS J05345682-0446047
2M05345683-0521363,*,83.73682404,-5.36010981,3,4450.0,4.58,2MASS J05345683-0521363
2M05345693-0522062,*,83.73722076,-5.36841011,2,3820.0,4.55,2MASS J05345693-0522062
2M05345701-0523000,*,83.73754883,-5.38333988,3,3550.0,4.12,2MASS J05345701-0523000
2M05345710-0128116,*,83.73792267,-1.46991301,0,6110.0,4.99,2MASS J05345710-0128116
2M05345714-0048094,*,83.73809052,-0.802616,3,4050.0,4.58,2MASS J05345714-0048094
2M05345714-0533294,*,83.73809814,-5.55819321,2,3470.0,4.08,2MASS J05345714-0533294
2M05345719-0508238,*,83.73832703,-5.13996792,0,6390.0,4.17,2MASS J05345719-0508238
2M05345721+0938338,*,83.73839569,9.64272308,0,5610.0,4.08,2MASS J05345721+0938338
2M05345723-0542027,*,83.73847198,-5.7007761,3,3930.0,4.68,2MASS J05345723-0542027
2M05345725-0700538,*,83.7385788,-7.01496506,0,5830.0,4.27,2MASS J05345725-0700538
2M05345737-0514334,*,83.73905945,-5.24263716,3,3980.0,4.31,2MASS J05345737-0514334
2M05345744-0619331,*,83.73935699,-6.32587099,2,3600.0,4.19,2MASS J05345744-0619331
2M05345745-0530420,*,83.73938751,-5.51167107,3,3990.0,4.24,2MASS J05345745-0530420
2M05345756+0946072,*,83.73985291,9.76867866,0,3600.0,5.76,2MASS J05345756+0946072
2M05345758-0628075,*,83.73992157,-6.46876478,0,4760.0,3.82,2MASS J05345758-0628075
2M05345762-0618312,*,83.7401123,-6.30868387,3,4990.0,4.18,2MASS J05345762-0618312
2M05345776-0523522,*,83.74068451,-5.39785385,2,4190.0,4.19,2MASS J05345776-0523522
2M05345778-0522511,*,83.74076843,-5.38087606,2,3770.0,4.1,2MASS J05345778-0522511
2M05345791-0449127,*,83.74130249,-4.82021809,3,3810.0,4.21,2MASS J05345791-0449127
2M05345792-0529460,*,83.74134827,-5.49612284,3,3930.0,4.26,2MASS J05345792-0529460
2M05345793-0553216,*,83.74140167,-5.88934517,3,3640.0,4.39,2MASS J05345793-0553216
2M05345802-0517376,*,83.74179077,-5.29380083,3,4060.0,4.39,2MASS J05345802-0517376
2M05345803-0612237,*,83.7417984,-6.2066102,3,4180.0,4.2,2MASS J05345803-0612237
2M05345812-0437187,*,83.7421875,-4.6218729,3,3330.0,3.71,2MASS J05345812-0437187
2M05345816+0941132,*,83.74234772,9.68701172,0,3300.0,5.13,2MASS J05345816+0941132
2M05345817+0956267,*,83.74240112,9.9407568,0,6740.0,4.37,2MASS J05345817+0956267
2M05345819-0509275,*,83.74248505,-5.15765905,3,3980.0,4.41,2MASS J05345819-0509275
2M05345819-0511536,*,83.74246979,-5.19824505,3,2900.0,4.62,2MASS J05345819-0511536
2M05345820-0112379,*,83.74250031,-1.21052897,3,4990.0,4.72,2MASS J05345820-0112379
2M05345820-0825118,*,83.74250031,-8.41995525,2,3970.0,4.54,2MASS J05345820-0825118
2M05345821-0549346,*,83.74253845,-5.82628679,3,3140.0,4.6,2MASS J05345821-0549346
2M05345825-0541498,*,83.74272919,-5.69718409,2,4210.0,4.24,2MASS J05345825-0541498
2M05345826-0450517,*,83.7427597,-4.84770918,2,2810.0,4.19,2MASS J05345826-0450517
2M05345826-0538257,*,83.74275208,-5.64047813,3,3960.0,4.48,2MASS J05345826-0538257
2M05345827-0525332,*,83.74282074,-5.42591381,3,2990.0,4.03,2MASS J05345827-0525332
2M05345827-0545056,*,83.74280548,-5.75157023,2,4050.0,4.21,2MASS J05345827-0545056
2M05345833-0554288,*,83.74307251,-5.90801382,2,3980.0,4.58,2MASS J05345833-0554288
